LandisData "Dynamic Input Data"

>> WARNING - THIS IS A BIAS-CORRECTED INPUT FILE

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.7

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
20	418_4	QUER.RUB	0.455	2084	16907
20	418_4	THUJ.SPP.ALL	0.386	758	6670
20	418_4	TSUG.CAN	0.386	853	7780
20	418_5	ABIE.BAL	0.455	326	2470
20	418_5	ACER.RUB	0.455	1017	6976
20	418_5	ACER.SAH	0.435	1483	11175
20	418_5	BETU.ALL	0.435	1033	6758
20	418_5	BETU.PAP	0.523	626	3906
20	418_5	FAGU.GRA	0.418	1246	11339
20	418_5	LARI.LAR	0.498	421	2988
20	418_5	PICE.GLA	0.418	1031	11472
20	418_5	PICE.MAR	0.386	979	10049
20	418_5	PICE.RUB	0.386	613	4905
20	418_5	PINU.BAN	0.476	1321	9906
20	418_5	PINU.RES	0.455	1429	11340
20	418_5	PINU.STR	0.455	1147	8726
20	418_5	POPU.TRE	0.498	1180	7874
20	418_5	QUER.RUB	0.435	1983	16610
20	418_5	THUJ.SPP.ALL	0.401	757	7099
20	418_5	TSUG.CAN	0.386	774	7997
20	419_1	ABIE.BAL	0.455	397	2230
20	419_1	ACER.RUB	0.455	801	6347
20	419_1	ACER.SAH	0.435	1008	8896
20	419_1	BETU.ALL	0.435	869	6411
20	419_1	BETU.PAP	0.523	507	3550
20	419_1	FAGU.GRA	0.418	1046	11220
20	419_1	LARI.LAR	0.498	298	2568
20	419_1	PICE.GLA	0.418	760	10217
20	419_1	PICE.MAR	0.386	827	8582
20	419_1	PICE.RUB	0.386	960	4709
20	419_1	PINU.BAN	0.498	1022	9602
20	419_1	PINU.RES	0.455	1234	10621
20	419_1	PINU.STR	0.455	963	8396
20	419_1	POPU.TRE	0.498	935	7332
20	419_1	QUER.RUB	0.435	1646	15266
20	419_1	THUJ.SPP.ALL	0.401	628	6660
20	419_1	TSUG.CAN	0.386	701	7351
20	419_2	ABIE.BAL	0.455	326	2332
20	419_2	ACER.RUB	0.455	895	6321
20	419_2	ACER.SAH	0.435	1170	9764
20	419_2	BETU.ALL	0.435	896	6381
20	419_2	BETU.PAP	0.523	552	3714
20	419_2	FAGU.GRA	0.418	1118	11058
20	419_2	LARI.LAR	0.498	372	2668
20	419_2	PICE.GLA	0.418	887	10513
20	419_2	PICE.MAR	0.386	867	9099
20	419_2	PICE.RUB	0.386	937	4823
20	419_2	PINU.BAN	0.498	1175	9786
20	419_2	PINU.RES	0.455	1266	10922
20	419_2	PINU.STR	0.455	1002	8449
20	419_2	POPU.TRE	0.498	980	7521
20	419_2	QUER.RUB	0.435	1719	15957
20	419_2	THUJ.SPP.ALL	0.401	674	6731
20	419_2	TSUG.CAN	0.386	692	7596
20	419_3	ABIE.BAL	0.435	305	2292
20	419_3	ACER.RUB	0.455	945	6757
20	419_3	ACER.SAH	0.435	1236	9011
20	419_3	BETU.ALL	0.435	984	6332
20	419_3	BETU.PAP	0.523	581	3697
20	419_3	FAGU.GRA	0.435	1198	10983
20	419_3	LARI.LAR	0.498	345	2516
20	419_3	PICE.GLA	0.418	965	11689
20	419_3	PICE.MAR	0	0	0
20	419_3	PICE.RUB	0.401	833	4630
20	419_3	PINU.BAN	0.476	1231	9720
20	419_3	PINU.RES	0.455	1427	11169
20	419_3	PINU.STR	0.455	1109	8653
20	419_3	POPU.TRE	0.476	1047	7654
20	419_3	QUER.RUB	0.435	1535	16232
20	419_3	THUJ.SPP.ALL	0.401	667	6811
20	419_3	TSUG.CAN	0.386	792	7490
20	419_4	ABIE.BAL	0.455	360	2268
20	419_4	ACER.RUB	0.455	857	6287
20	419_4	ACER.SAH	0.435	964	9145
20	419_4	BETU.ALL	0.435	872	6386
20	419_4	BETU.PAP	0.523	531	3656
20	419_4	FAGU.GRA	0.418	1111	10595
20	419_4	LARI.LAR	0.498	319	2598
20	419_4	PICE.GLA	0.418	841	10326
20	419_4	PICE.MAR	0.386	887	8813
20	419_4	PICE.RUB	0.386	918	4583
20	419_4	PINU.BAN	0.476	1105	9720
20	419_4	PINU.RES	0.455	1259	10988
20	419_4	PINU.STR	0.455	984	8583
20	419_4	POPU.TRE	0.498	955	7383
20	419_4	QUER.RUB	0.435	1743	16457
20	419_4	THUJ.SPP.ALL	0.401	657	6610
20	419_4	TSUG.CAN	0.386	720	7449
20	419_5	ABIE.BAL	0.455	312	2370
20	419_5	ACER.RUB	0.455	945	6565
20	419_5	ACER.SAH	0.435	1212	9405
20	419_5	BETU.ALL	0.435	873	6590
20	419_5	BETU.PAP	0.523	531	3685
20	419_5	FAGU.GRA	0.418	1189	11201
20	419_5	LARI.LAR	0.498	386	2734
20	419_5	PICE.GLA	0.418	936	11046
20	419_5	PICE.MAR	0.386	834	9260
20	419_5	PICE.RUB	0.386	631	4720
20	419_5	PINU.BAN	0.476	1270	9689
20	419_5	PINU.RES	0.455	1332	11027
20	419_5	PINU.STR	0.455	1034	8576
20	419_5	POPU.TRE	0.498	1026	7577
20	419_5	QUER.RUB	0.435	1825	16358
20	419_5	THUJ.SPP.ALL	0.401	699	6672
20	419_5	TSUG.CAN	0.386	739	7586
20	422_1	ABIE.BAL	0.455	374	2055
20	422_1	ACER.RUB	0.455	715	6093
20	422_1	ACER.SAH	0.435	771	7653
20	422_1	BETU.ALL	0.435	714	6036
20	422_1	BETU.PAP	0.523	438	3376
20	422_1	FAGU.GRA	0.418	902	11141
20	422_1	LARI.LAR	0.498	269	2316
20	422_1	PICE.GLA	0	0	0
20	422_1	PICE.MAR	0.386	838	7804
20	422_1	PICE.RUB	0.386	786	4667
20	422_1	PINU.BAN	0.498	917	9407
20	422_1	PINU.RES	0.455	1111	10667
20	422_1	PINU.STR	0.455	830	8277
20	422_1	POPU.TRE	0.498	780	6954
20	422_1	QUER.RUB	0.435	1382	14620
20	422_1	THUJ.SPP.ALL	0.401	592	6287
20	422_1	TSUG.CAN	0.386	561	7032
20	422_2	ABIE.BAL	0.455	316	2080
20	422_2	ACER.RUB	0.455	707	5991
20	422_2	ACER.SAH	0.435	924	8229
20	422_2	BETU.ALL	0.435	657	6413
20	422_2	BETU.PAP	0.523	438	3348
20	422_2	FAGU.GRA	0.418	887	10295
20	422_2	LARI.LAR	0.498	274	2266
20	422_2	PICE.GLA	0.418	693	9140
20	422_2	PICE.MAR	0.386	764	8127
20	422_2	PICE.RUB	0.386	846	4614
20	422_2	PINU.BAN	0.498	920	9435
20	422_2	PINU.RES	0.455	1094	10343
20	422_2	PINU.STR	0.455	797	8036
20	422_2	POPU.TRE	0.498	770	6899
20	422_2	QUER.RUB	0.435	1208	14117
20	422_2	THUJ.SPP.ALL	0.401	584	6252
20	422_2	TSUG.CAN	0.386	557	7141
20	422_3	ABIE.BAL	0.455	357	2093
20	422_3	ACER.RUB	0.455	678	5955
20	422_3	ACER.SAH	0.435	823	7935
20	422_3	BETU.ALL	0.435	666	6196
20	422_3	BETU.PAP	0.523	441	3370
20	422_3	FAGU.GRA	0.418	890	10280
20	422_3	LARI.LAR	0.455	287	2307
20	422_3	PICE.GLA	0.418	688	9218
20	422_3	PICE.MAR	0.386	720	8021
20	422_3	PICE.RUB	0.386	906	4643
20	422_3	PINU.BAN	0.498	936	9309
20	422_3	PINU.RES	0.455	1105	10548
20	422_3	PINU.STR	0.455	824	8194
20	422_3	POPU.TRE	0.498	806	6836
20	422_3	QUER.RUB	0.435	1490	14706
20	422_3	THUJ.SPP.ALL	0.401	596	6352
20	422_3	TSUG.CAN	0.386	560	7027
20	422_4	ABIE.BAL	0.455	368	2126
20	422_4	ACER.RUB	0.455	713	5968
20	422_4	ACER.SAH	0.435	967	8754
20	422_4	BETU.ALL	0.435	691	6038
20	422_4	BETU.PAP	0.523	466	3470
20	422_4	FAGU.GRA	0.418	899	10868
20	422_4	LARI.LAR	0.476	354	2340
20	422_4	PICE.GLA	0.418	1131	4603
20	422_4	PICE.MAR	0.386	2392	6904
20	422_4	PICE.RUB	0.386	596	4468
20	422_4	PINU.BAN	0.498	969	9637
20	422_4	PINU.RES	0.455	1116	10518
20	422_4	PINU.STR	0.455	845	8326
20	422_4	POPU.TRE	0.498	844	7264
20	422_4	QUER.RUB	0.418	1472	14264
20	422_4	THUJ.SPP.ALL	0.401	584	6147
20	422_4	TSUG.CAN	0.386	576	6955
20	422_5	ABIE.BAL	0.455	300	2050
20	422_5	ACER.RUB	0.455	666	6089
20	422_5	ACER.SAH	0.435	915	7787
20	422_5	BETU.ALL	0.435	686	6352
20	422_5	BETU.PAP	0.523	438	3380
20	422_5	FAGU.GRA	0.418	887	10266
20	422_5	LARI.LAR	0.498	300	2331
20	422_5	PICE.GLA	0.418	1130	4617
20	422_5	PICE.MAR	0.386	871	8161
20	422_5	PICE.RUB	0.386	799	4519
20	422_5	PINU.BAN	0.498	944	9664
20	422_5	PINU.RES	0.455	1126	10423
20	422_5	PINU.STR	0.455	821	8006
20	422_5	POPU.TRE	0.498	775	7013
20	422_5	QUER.RUB	0.435	1188	14554
20	422_5	THUJ.SPP.ALL	0.401	593	6287
20	422_5	TSUG.CAN	0.386	544	7104
20	424_1	ABIE.BAL	0.435	346	2220
20	424_1	ACER.RUB	0.476	911	6744
20	424_1	ACER.SAH	0.435	989	9238
20	424_1	BETU.ALL	0.455	859	6756
20	424_1	BETU.PAP	0.523	574	3746
20	424_1	FAGU.GRA	0.435	1177	11121
20	424_1	LARI.LAR	0.476	329	2505
20	424_1	PICE.GLA	0.418	874	10611
20	424_1	PICE.MAR	0.386	850	8427
20	424_1	PICE.RUB	0.386	765	4748
20	424_1	PINU.BAN	0.476	1188	9696
20	424_1	PINU.RES	0.476	1350	11117
20	424_1	PINU.STR	0.455	1041	8793
20	424_1	POPU.TRE	0.476	988	7473
20	424_1	QUER.RUB	0.435	1541	15713
20	424_1	THUJ.SPP.ALL	0.386	718	6901
20	424_1	TSUG.CAN	0.386	737	7627
20	424_2	ABIE.BAL	0.435	360	2196
20	424_2	ACER.RUB	0.476	913	6609
20	424_2	ACER.SAH	0.435	1008	9120
20	424_2	BETU.ALL	0.455	868	6377
20	424_2	BETU.PAP	0.498	567	3608
20	424_2	FAGU.GRA	0.435	1185	11084
20	424_2	LARI.LAR	0.476	381	2456
20	424_2	PICE.GLA	0.418	858	10768
20	424_2	PICE.MAR	0.386	854	8329
20	424_2	PICE.RUB	0.386	649	4657
20	424_2	PINU.BAN	0.476	1201	9691
20	424_2	PINU.RES	0.476	1325	10961
20	424_2	PINU.STR	0.455	1022	8676
20	424_2	POPU.TRE	0.476	993	7610
20	424_2	QUER.RUB	0.435	1588	16336
20	424_2	THUJ.SPP.ALL	0.455	1545	3995
20	424_2	TSUG.CAN	0.386	758	7762
20	424_3	ABIE.BAL	0.435	292	2309
20	424_3	ACER.RUB	0.455	948	6644
20	424_3	ACER.SAH	0.435	1239	9496
20	424_3	BETU.ALL	0.435	972	6782
20	424_3	BETU.PAP	0.523	557	3697
20	424_3	FAGU.GRA	0.435	1212	11189
20	424_3	LARI.LAR	0.498	376	2659
20	424_3	PICE.GLA	0.418	925	11150
20	424_3	PICE.MAR	0.386	822	8942
20	424_3	PICE.RUB	0.401	769	4655
20	424_3	PINU.BAN	0.476	1276	9722
20	424_3	PINU.RES	0.455	1395	11201
20	424_3	PINU.STR	0.455	1107	8754
20	424_3	POPU.TRE	0.476	1071	7651
20	424_3	QUER.RUB	0.435	1892	16400
20	424_3	THUJ.SPP.ALL	0.401	698	6942
20	424_3	TSUG.CAN	0.386	783	8005
20	424_4	ABIE.BAL	0.435	331	2197
20	424_4	ACER.RUB	0.476	955	6657
20	424_4	ACER.SAH	0.435	1066	9863
20	424_4	BETU.ALL	0.455	893	6760
20	424_4	BETU.PAP	0.523	582	3714
20	424_4	FAGU.GRA	0.435	1188	12156
20	424_4	LARI.LAR	0.498	1623	10197
20	424_4	PICE.GLA	0.418	886	11349
20	424_4	PICE.MAR	0.386	732	8609
20	424_4	PICE.RUB	0.476	612	2309
20	424_4	PINU.BAN	0.476	1241	9761
20	424_4	PINU.RES	0.476	1338	11254
20	424_4	PINU.STR	0.455	1060	8688
20	424_4	POPU.TRE	0.476	1056	7583
20	424_4	QUER.RUB	0.435	1856	16145
20	424_4	THUJ.SPP.ALL	0.401	709	6920
20	424_4	TSUG.CAN	0.386	772	7729
20	424_5	ABIE.BAL	0.435	310	2174
20	424_5	ACER.RUB	0.476	872	6562
20	424_5	ACER.SAH	0.435	1020	9209
20	424_5	BETU.ALL	0.455	883	6408
20	424_5	BETU.PAP	0.498	576	3726
20	424_5	FAGU.GRA	0.435	1200	11442
20	424_5	LARI.LAR	0.476	342	2443
20	424_5	PICE.GLA	0.418	1561	5113
20	424_5	PICE.MAR	0.386	763	8517
20	424_5	PICE.RUB	0.386	704	4588
20	424_5	PINU.BAN	0.476	1161	9720
20	424_5	PINU.RES	0.476	1329	11144
20	424_5	PINU.STR	0.455	1075	8849
20	424_5	POPU.TRE	0.476	925	7640
20	424_5	QUER.RUB	0.455	1619	16229
20	424_5	THUJ.SPP.ALL	0.386	726	6989
20	424_5	TSUG.CAN	0.386	766	7890
50	415_1	ABIE.BAL	0.418	425	2187
50	415_1	ACER.RUB	0.476	1027	6726
50	415_1	ACER.SAH	0.435	1552	9819
50	415_1	BETU.ALL	0.455	1037	6587
50	415_1	BETU.PAP	0.498	643	3684
50	415_1	FAGU.GRA	0.435	1315	12092
50	415_1	LARI.LAR	0.476	420	2376
50	415_1	PICE.GLA	0.418	918	10554
50	415_1	PICE.MAR	0.372	1214	7749
50	415_1	PICE.RUB	0.372	1301	5058
50	415_1	PINU.BAN	0.476	1215	9650
50	415_1	PINU.RES	0.455	1403	10910
50	415_1	PINU.STR	0.455	1126	8514
50	415_1	POPU.TRE	0.476	1088	7436
50	415_1	QUER.RUB	0.455	1440	15966
50	415_1	THUJ.SPP.ALL	0.386	710	7074
50	415_1	TSUG.CAN	0.386	724	8039
50	415_2	ABIE.BAL	0	0	0
50	415_2	ACER.RUB	0.476	1039	6903
50	415_2	ACER.SAH	0.435	1280	9146
50	415_2	BETU.ALL	0.455	987	6969
50	415_2	BETU.PAP	0.498	657	3788
50	415_2	FAGU.GRA	0.435	1348	11632
50	415_2	LARI.LAR	0	0	0
50	415_2	PICE.GLA	0.418	911	11262
50	415_2	PICE.MAR	0.386	1165	8155
50	415_2	PICE.RUB	0.386	1365	4912
50	415_2	PINU.BAN	0.476	1240	9645
50	415_2	PINU.RES	0.476	1377	10988
50	415_2	PINU.STR	0.455	1194	9012
50	415_2	POPU.TRE	0.476	1157	7629
50	415_2	QUER.RUB	0.455	1403	16199
50	415_2	THUJ.SPP.ALL	0.386	743	6971
50	415_2	TSUG.CAN	0.386	773	8282
50	415_3	ABIE.BAL	0.418	368	2162
50	415_3	ACER.RUB	0.476	1046	6634
50	415_3	ACER.SAH	0.435	1390	8870
50	415_3	BETU.ALL	0.455	928	6532
50	415_3	BETU.PAP	0.498	665	3637
50	415_3	FAGU.GRA	0.435	1308	10780
50	415_3	LARI.LAR	0.455	1596	9619
50	415_3	PICE.GLA	0.418	903	10614
50	415_3	PICE.MAR	0.372	910	7643
50	415_3	PICE.RUB	0.386	1250	4902
50	415_3	PINU.BAN	0.476	1182	9581
50	415_3	PINU.RES	0.455	1353	11149
50	415_3	PINU.STR	0.455	1143	8716
50	415_3	POPU.TRE	0.476	1058	7437
50	415_3	QUER.RUB	0.418	1257	15963
50	415_3	THUJ.SPP.ALL	0.386	701	6716
50	415_3	TSUG.CAN	0.386	702	7647
50	415_4	ABIE.BAL	0.435	448	2226
50	415_4	ACER.RUB	0.476	1042	6670
50	415_4	ACER.SAH	0.435	1275	8733
50	415_4	BETU.ALL	0.455	988	6910
50	415_4	BETU.PAP	0.498	644	3650
50	415_4	FAGU.GRA	0.435	1312	11950
50	415_4	LARI.LAR	0.455	424	2365
50	415_4	PICE.GLA	0.418	888	10941
50	415_4	PICE.MAR	0.386	1002	8070
50	415_4	PICE.RUB	0.386	884	4683
50	415_4	PINU.BAN	0.476	1231	9687
50	415_4	PINU.RES	0.476	1354	11052
50	415_4	PINU.STR	0.455	1144	9066
50	415_4	POPU.TRE	0.476	1146	7524
50	415_4	QUER.RUB	0.418	1504	15711
50	415_4	THUJ.SPP.ALL	0.386	727	6838
50	415_4	TSUG.CAN	0.386	764	7641
50	415_5	ABIE.BAL	0.418	496	2227
50	415_5	ACER.RUB	0.476	1029	6732
50	415_5	ACER.SAH	0.435	1189	9549
50	415_5	BETU.ALL	0.455	952	7016
50	415_5	BETU.PAP	0.498	657	3692
50	415_5	FAGU.GRA	0.435	1314	11204
50	415_5	LARI.LAR	0.476	377	2347
50	415_5	PICE.GLA	0.418	1599	7342
50	415_5	PICE.MAR	0.372	1280	8197
50	415_5	PICE.RUB	0.386	916	4572
50	415_5	PINU.BAN	0.476	1214	9775
50	415_5	PINU.RES	0.476	1367	11354
50	415_5	PINU.STR	0.455	1145	8746
50	415_5	POPU.TRE	0.476	1112	7335
50	415_5	QUER.RUB	0.418	1491	16031
50	415_5	THUJ.SPP.ALL	0.386	720	6856
50	415_5	TSUG.CAN	0.386	718	8345
50	418_1	ABIE.BAL	0.418	395	2266
50	418_1	ACER.RUB	0.476	1046	6968
50	418_1	ACER.SAH	0.435	950	8917
50	418_1	BETU.ALL	0.455	976	6634
50	418_1	BETU.PAP	0.498	659	3702
50	418_1	FAGU.GRA	0.435	1348	11330
50	418_1	LARI.LAR	0	0	0
50	418_1	PICE.GLA	0.418	903	10493
50	418_1	PICE.MAR	0.372	1170	8256
50	418_1	PICE.RUB	0.386	1164	4877
50	418_1	PINU.BAN	0.476	1201	9743
50	418_1	PINU.RES	0.455	1401	11185
50	418_1	PINU.STR	0.455	1147	8776
50	418_1	POPU.TRE	0.476	1087	7512
50	418_1	QUER.RUB	0.455	1668	15995
50	418_1	THUJ.SPP.ALL	0.386	747	6992
50	418_1	TSUG.CAN	0.386	767	7766
50	418_2	ABIE.BAL	0.435	396	2337
50	418_2	ACER.RUB	0.476	1008	6751
50	418_2	ACER.SAH	0.435	1168	9547
50	418_2	BETU.ALL	0.455	951	6966
50	418_2	BETU.PAP	0.498	632	3750
50	418_2	FAGU.GRA	0.435	1288	11224
50	418_2	LARI.LAR	0.476	420	2605
50	418_2	PICE.GLA	0.418	919	11029
50	418_2	PICE.MAR	0.386	976	8615
50	418_2	PICE.RUB	0.455	552	1903
50	418_2	PINU.BAN	0.476	1238	9773
50	418_2	PINU.RES	0.476	1374	10914
50	418_2	PINU.STR	0.455	1146	8998
50	418_2	POPU.TRE	0.476	1102	7671
50	418_2	QUER.RUB	0.418	1808	16427
50	418_2	THUJ.SPP.ALL	0.386	744	6996
50	418_2	TSUG.CAN	0.386	783	7906
50	418_3	ABIE.BAL	0.435	528	2155
50	418_3	ACER.RUB	0.476	985	6704
50	418_3	ACER.SAH	0.435	1209	9088
50	418_3	BETU.ALL	0.455	871	6670
50	418_3	BETU.PAP	0.476	606	3544
50	418_3	FAGU.GRA	0.435	1317	11332
50	418_3	LARI.LAR	0.455	501	2319
50	418_3	PICE.GLA	0.401	766	9915
50	418_3	PICE.MAR	0.347	699	7469
50	418_3	PICE.RUB	0.372	1286	4802
50	418_3	PINU.BAN	0.476	1098	9432
50	418_3	PINU.RES	0.498	1295	10984
50	418_3	PINU.STR	0.455	1644	4012
50	418_3	POPU.TRE	0.476	842	7465
50	418_3	QUER.RUB	0.435	1551	15763
50	418_3	THUJ.SPP.ALL	0.386	724	6891
50	418_3	TSUG.CAN	0.386	696	7678
50	418_4	ABIE.BAL	0.435	508	2087
50	418_4	ACER.RUB	0.476	933	6720
50	418_4	ACER.SAH	0.435	1319	8826
50	418_4	BETU.ALL	0.435	969	6350
50	418_4	BETU.PAP	0.476	599	3640
50	418_4	FAGU.GRA	0.435	1298	11856
50	418_4	LARI.LAR	0.455	379	2162
50	418_4	PICE.GLA	0.401	766	9759
50	418_4	PICE.MAR	0.347	595	7240
50	418_4	PICE.RUB	0.386	1049	4518
50	418_4	PINU.BAN	0.476	1077	9440
50	418_4	PINU.RES	0.476	1296	11084
50	418_4	PINU.STR	0.476	1073	8688
50	418_4	POPU.TRE	0.455	917	7285
50	418_4	QUER.RUB	0.455	1644	15660
50	418_4	THUJ.SPP.ALL	0.386	712	6771
50	418_4	TSUG.CAN	0.386	724	7825
50	418_5	ABIE.BAL	0.435	335	2291
50	418_5	ACER.RUB	0.476	1021	6798
50	418_5	ACER.SAH	0.435	1089	9163
50	418_5	BETU.ALL	0.455	1006	6924
50	418_5	BETU.PAP	0.498	636	3708
50	418_5	FAGU.GRA	0.435	1298	11142
50	418_5	LARI.LAR	0.455	375	2603
50	418_5	PICE.GLA	0.418	905	11059
50	418_5	PICE.MAR	0.386	3439	7154
50	418_5	PICE.RUB	0.386	924	4779
50	418_5	PINU.BAN	0.476	1250	9813
50	418_5	PINU.RES	0.476	1375	11290
50	418_5	PINU.STR	0.455	1142	8858
50	418_5	POPU.TRE	0.476	1119	7684
50	418_5	QUER.RUB	0.455	1996	16560
50	418_5	THUJ.SPP.ALL	0.386	746	6920
50	418_5	TSUG.CAN	0.386	774	7879
50	419_1	ABIE.BAL	0.418	442	1888
50	419_1	ACER.RUB	0.476	756	6103
50	419_1	ACER.SAH	0.435	793	6920
50	419_1	BETU.ALL	0.455	765	6003
50	419_1	BETU.PAP	0.498	488	3355
50	419_1	FAGU.GRA	0.435	1027	10915
50	419_1	LARI.LAR	0.476	313	1937
50	419_1	PICE.GLA	0.418	753	9064
50	419_1	PICE.MAR	0.372	738	6957
50	419_1	PICE.RUB	0.476	655	2029
50	419_1	PINU.BAN	0.476	960	9309
50	419_1	PINU.RES	0.476	1051	11005
50	419_1	PINU.STR	0.455	909	8210
50	419_1	POPU.TRE	0.476	668	6842
50	419_1	QUER.RUB	0.418	1471	13992
50	419_1	THUJ.SPP.ALL	0.386	622	6313
50	419_1	TSUG.CAN	0.386	584	7303
50	419_2	ABIE.BAL	0.435	540	2018
50	419_2	ACER.RUB	0.476	813	6491
50	419_2	ACER.SAH	0.418	980	8328
50	419_2	BETU.ALL	0.435	877	6404
50	419_2	BETU.PAP	0.498	535	3507
50	419_2	FAGU.GRA	0.435	1077	10982
50	419_2	LARI.LAR	0.455	342	2160
50	419_2	PICE.GLA	0.418	779	9894
50	419_2	PICE.MAR	0.372	741	7444
50	419_2	PICE.RUB	0	0	0
50	419_2	PINU.BAN	0.476	1037	9500
50	419_2	PINU.RES	0.476	1162	10868
50	419_2	PINU.STR	0.455	976	8726
50	419_2	POPU.TRE	0.476	848	7181
50	419_2	QUER.RUB	0.418	1263	16013
50	419_2	THUJ.SPP.ALL	0.386	645	6422
50	419_2	TSUG.CAN	0.386	640	7525
50	419_3	ABIE.BAL	0.418	618	2003
50	419_3	ACER.RUB	0.476	895	6524
50	419_3	ACER.SAH	0.435	900	7602
50	419_3	BETU.ALL	0.455	916	6534
50	419_3	BETU.PAP	0.498	563	3543
50	419_3	FAGU.GRA	0.435	1187	11423
50	419_3	LARI.LAR	0.476	332	1947
50	419_3	PICE.GLA	0.418	1413	6926
50	419_3	PICE.MAR	0.372	805	7136
50	419_3	PICE.RUB	0.372	1041	4526
50	419_3	PINU.BAN	0.476	1127	9558
50	419_3	PINU.RES	0.455	1270	10917
50	419_3	PINU.STR	0.455	1042	8672
50	419_3	POPU.TRE	0.476	888	7235
50	419_3	QUER.RUB	0.418	1339	14615
50	419_3	THUJ.SPP.ALL	0.386	669	6672
50	419_3	TSUG.CAN	0.386	659	7428
50	419_4	ABIE.BAL	0.418	550	1953
50	419_4	ACER.RUB	0.476	877	3425
50	419_4	ACER.SAH	0.435	890	7785
50	419_4	BETU.ALL	0.455	788	6112
50	419_4	BETU.PAP	0.498	491	3492
50	419_4	FAGU.GRA	0.435	1051	10989
50	419_4	LARI.LAR	0.455	239	1966
50	419_4	PICE.GLA	0.418	746	9024
50	419_4	PICE.MAR	0.386	769	7083
50	419_4	PICE.RUB	0.386	1264	4512
50	419_4	PINU.BAN	0.476	993	9443
50	419_4	PINU.RES	0.455	1131	10767
50	419_4	PINU.STR	0.455	934	8664
50	419_4	POPU.TRE	0.476	811	6946
50	419_4	QUER.RUB	0.455	1232	15342
50	419_4	THUJ.SPP.ALL	0.386	638	6399
50	419_4	TSUG.CAN	0.386	622	7227
50	419_5	ABIE.BAL	0.435	500	2072
50	419_5	ACER.RUB	0.476	857	6622
50	419_5	ACER.SAH	0.435	1195	8916
50	419_5	BETU.ALL	0.455	853	6574
50	419_5	BETU.PAP	0.498	563	3520
50	419_5	FAGU.GRA	0.435	1112	11390
50	419_5	LARI.LAR	0.455	231	2119
50	419_5	PICE.GLA	0.418	812	10006
50	419_5	PICE.MAR	0.372	789	7595
50	419_5	PICE.RUB	0.372	874	4586
50	419_5	PINU.BAN	0.476	1093	9592
50	419_5	PINU.RES	0.476	1220	10916
50	419_5	PINU.STR	0.455	1009	8739
50	419_5	POPU.TRE	0.476	929	7251
50	419_5	QUER.RUB	0.418	1240	15408
50	419_5	THUJ.SPP.ALL	0.386	662	6556
50	419_5	TSUG.CAN	0.386	650	7417
50	422_1	ABIE.BAL	0.435	387	1815
50	422_1	ACER.RUB	0.476	612	5850
50	422_1	ACER.SAH	0.435	1028	6062
50	422_1	BETU.ALL	0.435	649	5787
50	422_1	BETU.PAP	0.498	418	3300
50	422_1	FAGU.GRA	0.435	846	10836
50	422_1	LARI.LAR	0.455	254	1728
50	422_1	PICE.GLA	0.418	793	8218
50	422_1	PICE.MAR	0.372	567	6562
50	422_1	PICE.RUB	0.372	765	4432
50	422_1	PINU.BAN	0.476	832	9333
50	422_1	PINU.RES	0.476	986	10504
50	422_1	PINU.STR	0.455	782	8316
50	422_1	POPU.TRE	0.476	643	6553
50	422_1	QUER.RUB	0.418	1180	14076
50	422_1	THUJ.SPP.ALL	0.386	604	6128
50	422_1	TSUG.CAN	0.386	542	6564
50	422_2	ABIE.BAL	0.435	429	1845
50	422_2	ACER.RUB	0.476	593	5965
50	422_2	ACER.SAH	0.418	1033	6259
50	422_2	BETU.ALL	0.435	640	6158
50	422_2	BETU.PAP	0.498	405	3214
50	422_2	FAGU.GRA	0.435	1716	5873
50	422_2	LARI.LAR	0.455	256	1866
50	422_2	PICE.GLA	0.418	788	7928
50	422_2	PICE.MAR	0.386	598	6659
50	422_2	PICE.RUB	0.372	1024	4380
50	422_2	PINU.BAN	0.476	855	9105
50	422_2	PINU.RES	0.476	1000	10605
50	422_2	PINU.STR	0.455	1094	3420
50	422_2	POPU.TRE	0.476	629	6620
50	422_2	QUER.RUB	0.418	1221	13904
50	422_2	THUJ.SPP.ALL	0.386	589	6044
50	422_2	TSUG.CAN	0.386	596	6713
50	422_3	ABIE.BAL	0.418	439	1816
50	422_3	ACER.RUB	0.476	629	5922
50	422_3	ACER.SAH	0.418	940	6431
50	422_3	BETU.ALL	0.435	673	6007
50	422_3	BETU.PAP	0.498	383	3306
50	422_3	FAGU.GRA	0.435	877	10475
50	422_3	LARI.LAR	0.455	913	4229
50	422_3	PICE.GLA	0.418	722	8259
50	422_3	PICE.MAR	0.386	780	6506
50	422_3	PICE.RUB	0.386	1185	4437
50	422_3	PINU.BAN	0.476	838	9281
50	422_3	PINU.RES	0.476	1009	10469
50	422_3	PINU.STR	0.455	771	8190
50	422_3	POPU.TRE	0.476	654	6458
50	422_3	QUER.RUB	0.455	1250	13215
50	422_3	THUJ.SPP.ALL	0.386	586	6221
50	422_3	TSUG.CAN	0.386	556	6598
50	422_4	ABIE.BAL	0.455	575	1866
50	422_4	ACER.RUB	0.476	658	5936
50	422_4	ACER.SAH	0.418	899	6946
