LandisData "Dynamic Input Data"

>> WARNING - THIS IS A BIAS-CORRECTED INPUT FILE

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.8

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
20	418_4	PINU.STR	0.838	1251	9829
20	418_4	POPU.TRE	0.838	1233	8639
20	418_4	QUER.RUB	0.737	1756	19796
20	418_4	THUJ.SPP.ALL	0.614	849	7896
20	418_4	TSUG.CAN	0.651	869	9043
20	418_5	ABIE.BAL	0.737	342	2782
20	418_5	ACER.RUB	0.786	1138	7678
20	418_5	ACER.SAH	0.737	1349	11037
20	418_5	BETU.ALL	0.786	1067	7402
20	418_5	BETU.PAP	0.944	731	4374
20	418_5	FAGU.GRA	0.692	1423	12587
20	418_5	LARI.LAR	0.786	429	3318
20	418_5	PICE.GLA	0.692	1124	13146
20	418_5	PICE.MAR	0.614	1067	11299
20	418_5	PICE.RUB	0.651	615	3750
20	418_5	PINU.BAN	0.838	1494	11311
20	418_5	PINU.RES	0.786	1629	12968
20	418_5	PINU.STR	0.786	1302	10491
20	418_5	POPU.TRE	0.838	1386	8866
20	418_5	QUER.RUB	0.737	2188	19616
20	418_5	THUJ.SPP.ALL	0.651	853	8246
20	418_5	TSUG.CAN	0.614	915	8770
20	419_1	ABIE.BAL	0.692	426	2449
20	419_1	ACER.RUB	0.786	931	7113
20	419_1	ACER.SAH	0.692	944	9624
20	419_1	BETU.ALL	0.786	834	7518
20	419_1	BETU.PAP	0.944	590	4038
20	419_1	FAGU.GRA	0.692	1182	12596
20	419_1	LARI.LAR	0.786	398	2791
20	419_1	PICE.GLA	0.692	806	11610
20	419_1	PICE.MAR	0.581	1133	9189
20	419_1	PICE.RUB	0.614	674	3508
20	419_1	PINU.BAN	0.838	1195	10892
20	419_1	PINU.RES	0.786	2308	7482
20	419_1	PINU.STR	0.786	1076	9646
20	419_1	POPU.TRE	0.838	1085	8235
20	419_1	QUER.RUB	0.692	1378	18129
20	419_1	THUJ.SPP.ALL	0.651	711	7319
20	419_1	TSUG.CAN	0.614	742	8034
20	419_2	ABIE.BAL	0.692	362	2589
20	419_2	ACER.RUB	0.786	1021	7254
20	419_2	ACER.SAH	0.692	1263	10933
20	419_2	BETU.ALL	0.786	901	7242
20	419_2	BETU.PAP	0.944	619	4154
20	419_2	FAGU.GRA	0.692	1261	12162
20	419_2	LARI.LAR	0.786	411	2981
20	419_2	PICE.GLA	0.692	934	12284
20	419_2	PICE.MAR	0.581	1136	9938
20	419_2	PICE.RUB	0.614	751	3665
20	419_2	PINU.BAN	0.838	1346	11049
20	419_2	PINU.RES	0.786	1492	12276
20	419_2	PINU.STR	0.786	1134	10050
20	419_2	POPU.TRE	0.838	1183	8528
20	419_2	QUER.RUB	0.692	1700	18762
20	419_2	THUJ.SPP.ALL	0.651	740	7601
20	419_2	TSUG.CAN	0.614	809	8222
20	419_3	ABIE.BAL	0.692	376	2542
20	419_3	ACER.RUB	0.786	1079	7653
20	419_3	ACER.SAH	0.692	1063	9884
20	419_3	BETU.ALL	0.786	943	7734
20	419_3	BETU.PAP	0.944	646	4166
20	419_3	FAGU.GRA	0.692	1358	12924
20	419_3	LARI.LAR	0.786	476	2814
20	419_3	PICE.GLA	0.692	1014	12110
20	419_3	PICE.MAR	0.581	1090	9737
20	419_3	PICE.RUB	0.581	774	3510
20	419_3	PINU.BAN	0.838	1455	11017
20	419_3	PINU.RES	0.786	1620	12370
20	419_3	PINU.STR	0.786	1249	9969
20	419_3	POPU.TRE	0.838	1171	8513
20	419_3	QUER.RUB	0.692	1533	18682
20	419_3	THUJ.SPP.ALL	0.614	755	7792
20	419_3	TSUG.CAN	0.614	823	8521
20	419_4	ABIE.BAL	0.692	426	2556
20	419_4	ACER.RUB	0.786	977	7300
20	419_4	ACER.SAH	0.692	1050	9862
20	419_4	BETU.ALL	0.786	877	7421
20	419_4	BETU.PAP	0.944	580	4142
20	419_4	FAGU.GRA	0.692	1244	12883
20	419_4	LARI.LAR	0.786	423	2897
20	419_4	PICE.GLA	0.692	883	11541
20	419_4	PICE.MAR	0.581	1125	9742
20	419_4	PICE.RUB	0	0	0
20	419_4	PINU.BAN	0.838	1258	11047
20	419_4	PINU.RES	0.786	1394	12484
20	419_4	PINU.STR	0.786	1127	9814
20	419_4	POPU.TRE	0.838	1123	8488
20	419_4	QUER.RUB	0.692	1655	18253
20	419_4	THUJ.SPP.ALL	0.651	722	7498
20	419_4	TSUG.CAN	0.651	1306	4126
20	419_5	ABIE.BAL	0.692	416	2586
20	419_5	ACER.RUB	0.786	1067	7230
20	419_5	ACER.SAH	0.692	978	10488
20	419_5	BETU.ALL	0.786	951	7459
20	419_5	BETU.PAP	0.944	614	4207
20	419_5	FAGU.GRA	0.692	1308	12352
20	419_5	LARI.LAR	0.786	468	3010
20	419_5	PICE.GLA	0.692	965	12566
20	419_5	PICE.MAR	0.581	1232	10086
20	419_5	PICE.RUB	0.614	637	3585
20	419_5	PINU.BAN	0.838	1388	10974
20	419_5	PINU.RES	0.786	1533	12532
20	419_5	PINU.STR	0.786	1190	10179
20	419_5	POPU.TRE	0.838	1190	8587
20	419_5	QUER.RUB	0.692	1822	18272
20	419_5	THUJ.SPP.ALL	0.651	751	7662
20	419_5	TSUG.CAN	0.614	785	8830
20	422_1	ABIE.BAL	0.692	503	2330
20	422_1	ACER.RUB	0.786	728	6892
20	422_1	ACER.SAH	0.692	950	8942
20	422_1	BETU.ALL	0.786	742	6710
20	422_1	BETU.PAP	0.893	485	3802
20	422_1	FAGU.GRA	0.692	978	12706
20	422_1	LARI.LAR	0.786	363	2531
20	422_1	PICE.GLA	0.692	752	9965
20	422_1	PICE.MAR	0.581	1040	8646
20	422_1	PICE.RUB	0.614	801	3358
20	422_1	PINU.BAN	0.838	1090	10685
20	422_1	PINU.RES	0.737	1274	11954
20	422_1	PINU.STR	0.737	940	9193
20	422_1	POPU.TRE	0.838	843	7907
20	422_1	QUER.RUB	0.692	1401	16794
20	422_1	THUJ.SPP.ALL	0.651	675	7082
20	422_1	TSUG.CAN	0.614	598	8013
20	422_2	ABIE.BAL	0.692	498	2346
20	422_2	ACER.RUB	0.786	739	6802
20	422_2	ACER.SAH	0.692	1214	9342
20	422_2	BETU.ALL	0.786	723	7022
20	422_2	BETU.PAP	0.944	462	3831
20	422_2	FAGU.GRA	0.692	994	12382
20	422_2	LARI.LAR	0.786	422	2607
20	422_2	PICE.GLA	0.692	832	10386
20	422_2	PICE.MAR	0.581	1122	9069
20	422_2	PICE.RUB	0.692	293	1628
20	422_2	PINU.BAN	0.838	1114	10722
20	422_2	PINU.RES	0.737	1304	11978
20	422_2	PINU.STR	0.737	940	9450
20	422_2	POPU.TRE	0.838	863	8017
20	422_2	QUER.RUB	0.692	1171	16878
20	422_2	THUJ.SPP.ALL	0.651	666	6946
20	422_2	TSUG.CAN	0.551	655	7773
20	422_3	ABIE.BAL	0.692	405	2358
20	422_3	ACER.RUB	0.786	733	6824
20	422_3	ACER.SAH	0.692	775	8947
20	422_3	BETU.ALL	0.786	745	7278
20	422_3	BETU.PAP	0.944	494	3799
20	422_3	FAGU.GRA	0.692	1007	13200
20	422_3	LARI.LAR	0.786	387	2651
20	422_3	PICE.GLA	0.692	782	10316
20	422_3	PICE.MAR	0.581	1056	8809
20	422_3	PICE.RUB	0.614	702	1638
20	422_3	PINU.BAN	0.838	1110	10567
20	422_3	PINU.RES	0.737	1274	12054
20	422_3	PINU.STR	0.737	928	9562
20	422_3	POPU.TRE	0.838	846	7934
20	422_3	QUER.RUB	0.692	1258	16441
20	422_3	THUJ.SPP.ALL	0.651	683	7115
20	422_3	TSUG.CAN	0.551	643	7930
20	422_4	ABIE.BAL	0.737	522	2434
20	422_4	ACER.RUB	0.737	794	6773
20	422_4	ACER.SAH	0.692	1166	9814
20	422_4	BETU.ALL	0.786	769	7116
20	422_4	BETU.PAP	0.944	506	3938
20	422_4	FAGU.GRA	0.692	1010	12537
20	422_4	LARI.LAR	0.786	356	2639
20	422_4	PICE.GLA	0.692	785	11071
20	422_4	PICE.MAR	0.581	970	9340
20	422_4	PICE.RUB	0.614	630	3293
20	422_4	PINU.BAN	0.838	1122	10741
20	422_4	PINU.RES	0.737	1275	12008
20	422_4	PINU.STR	0.737	1000	9466
20	422_4	POPU.TRE	0.838	911	8014
20	422_4	QUER.RUB	0.651	1310	17118
20	422_4	THUJ.SPP.ALL	0.651	693	7249
20	422_4	TSUG.CAN	0.551	661	7662
20	422_5	ABIE.BAL	0.692	554	2361
20	422_5	ACER.RUB	0.786	771	6763
20	422_5	ACER.SAH	0.692	1162	9702
20	422_5	BETU.ALL	0.786	730	6831
20	422_5	BETU.PAP	0.944	514	3816
20	422_5	FAGU.GRA	0.692	990	12421
20	422_5	LARI.LAR	0.786	363	2630
20	422_5	PICE.GLA	0.692	834	10112
20	422_5	PICE.MAR	0.581	864	9201
20	422_5	PICE.RUB	0.614	656	3367
20	422_5	PINU.BAN	0.838	1122	10749
20	422_5	PINU.RES	0.737	1247	11798
20	422_5	PINU.STR	0.737	969	9114
20	422_5	POPU.TRE	0.838	872	7968
20	422_5	QUER.RUB	0.692	1329	16617
20	422_5	THUJ.SPP.ALL	0.651	675	7405
20	422_5	TSUG.CAN	0.581	640	7893
20	424_1	ABIE.BAL	0.692	592	2497
20	424_1	ACER.RUB	0.786	1107	7382
20	424_1	ACER.SAH	0.692	1526	10506
20	424_1	BETU.ALL	0.737	1110	4041
20	424_1	BETU.PAP	0.838	634	4214
20	424_1	FAGU.GRA	0.737	1350	14053
20	424_1	LARI.LAR	0.786	457	2856
20	424_1	PICE.GLA	0.692	923	12293
20	424_1	PICE.MAR	0.581	1078	9325
20	424_1	PICE.RUB	0.581	758	3445
20	424_1	PINU.BAN	0.838	1321	11149
20	424_1	PINU.RES	0.838	1502	12583
20	424_1	PINU.STR	0.786	1226	10119
20	424_1	POPU.TRE	0.838	1178	8470
20	424_1	QUER.RUB	0.737	1596	18453
20	424_1	THUJ.SPP.ALL	0.614	798	7851
20	424_1	TSUG.CAN	0.614	800	8776
20	424_2	ABIE.BAL	0.692	395	2448
20	424_2	ACER.RUB	0.786	1094	7598
20	424_2	ACER.SAH	0.737	1082	9777
20	424_2	BETU.ALL	0.737	938	7438
20	424_2	BETU.PAP	0.838	672	4051
20	424_2	FAGU.GRA	0.737	1341	13233
20	424_2	LARI.LAR	0.786	534	2732
20	424_2	PICE.GLA	0.692	898	11562
20	424_2	PICE.MAR	0.581	1066	9083
20	424_2	PICE.RUB	0.581	829	1758
20	424_2	PINU.BAN	0.838	1345	10890
20	424_2	PINU.RES	0.838	1454	12724
20	424_2	PINU.STR	0.786	1194	9574
20	424_2	POPU.TRE	0.838	1052	8442
20	424_2	QUER.RUB	0.651	1841	18606
20	424_2	THUJ.SPP.ALL	0.614	793	7640
20	424_2	TSUG.CAN	0.651	762	8789
20	424_3	ABIE.BAL	0.692	351	2621
20	424_3	ACER.RUB	0.786	1090	7552
20	424_3	ACER.SAH	0.692	1462	9998
20	424_3	BETU.ALL	0.786	1007	7810
20	424_3	BETU.PAP	0.838	707	4304
20	424_3	FAGU.GRA	0.692	1407	13592
20	424_3	LARI.LAR	0.786	471	2963
20	424_3	PICE.GLA	0.692	1042	12476
20	424_3	PICE.MAR	0	0	0
20	424_3	PICE.RUB	0.581	666	3584
20	424_3	PINU.BAN	0.838	1416	11214
20	424_3	PINU.RES	0.786	1598	13093
20	424_3	PINU.STR	0.786	1282	10198
20	424_3	POPU.TRE	0.838	1232	8601
20	424_3	QUER.RUB	0.692	1845	19230
20	424_3	THUJ.SPP.ALL	0.614	817	7824
20	424_3	TSUG.CAN	0.614	812	8516
20	424_4	ABIE.BAL	0.692	378	2499
20	424_4	ACER.RUB	0.786	1091	7612
20	424_4	ACER.SAH	0.692	1538	10835
20	424_4	BETU.ALL	0.786	953	7499
20	424_4	BETU.PAP	0.838	666	4227
20	424_4	FAGU.GRA	0.737	1324	13394
20	424_4	LARI.LAR	0.786	463	2922
20	424_4	PICE.GLA	0.692	1006	12405
20	424_4	PICE.MAR	0.581	1073	9733
20	424_4	PICE.RUB	0.581	803	3517
20	424_4	PINU.BAN	0.838	1370	10971
20	424_4	PINU.RES	0.838	1510	12747
20	424_4	PINU.STR	0.786	1255	10258
20	424_4	POPU.TRE	0.838	1160	8680
20	424_4	QUER.RUB	0.692	1502	19239
20	424_4	THUJ.SPP.ALL	0.614	814	7990
20	424_4	TSUG.CAN	0.614	818	8744
20	424_5	ABIE.BAL	0.692	392	2428
20	424_5	ACER.RUB	0.838	1023	7511
20	424_5	ACER.SAH	0.737	1236	10198
20	424_5	BETU.ALL	0.737	990	7586
20	424_5	BETU.PAP	0.838	649	4196
20	424_5	FAGU.GRA	0.737	1344	13186
20	424_5	LARI.LAR	0.786	462	2757
20	424_5	PICE.GLA	0.692	956	11926
20	424_5	PICE.MAR	0.581	3370	7694
20	424_5	PICE.RUB	0.581	820	3472
20	424_5	PINU.BAN	0.838	1314	10940
20	424_5	PINU.RES	0.838	1462	12650
20	424_5	PINU.STR	0.838	1132	10202
20	424_5	POPU.TRE	0	0	0
20	424_5	QUER.RUB	0.737	1713	18474
20	424_5	THUJ.SPP.ALL	0.614	776	7699
20	424_5	TSUG.CAN	0.651	772	8772
50	415_1	ABIE.BAL	0.692	428	2285
50	415_1	ACER.RUB	0	0	0
50	415_1	ACER.SAH	0.737	1882	10986
50	415_1	BETU.ALL	0.737	1113	7385
50	415_1	BETU.PAP	0.893	649	4098
50	415_1	FAGU.GRA	0.737	1526	13298
50	415_1	LARI.LAR	0.786	279	2368
50	415_1	PICE.GLA	0.614	986	10070
50	415_1	PICE.MAR	0.498	750	8012
50	415_1	PICE.RUB	0.581	625	3415
50	415_1	PINU.BAN	0.838	1178	10609
50	415_1	PINU.RES	0.838	1403	12296
50	415_1	PINU.STR	0.838	1254	10102
50	415_1	POPU.TRE	0.838	1044	8243
50	415_1	QUER.RUB	0.737	1730	18207
50	415_1	THUJ.SPP.ALL	0.614	786	7979
50	415_1	TSUG.CAN	0.614	878	8534
50	415_2	ABIE.BAL	0	0	0
50	415_2	ACER.RUB	0.838	1171	7736
50	415_2	ACER.SAH	0.737	1721	10503
50	415_2	BETU.ALL	0.737	1121	7346
50	415_2	BETU.PAP	0.893	654	4144
50	415_2	FAGU.GRA	0.737	1553	12808
50	415_2	LARI.LAR	0.786	378	2454
50	415_2	PICE.GLA	0.786	1670	7703
50	415_2	PICE.MAR	0.498	856	8499
50	415_2	PICE.RUB	0.581	949	3542
50	415_2	PINU.BAN	0.838	1196	10842
50	415_2	PINU.RES	0.838	1455	12656
50	415_2	PINU.STR	0.838	1270	10060
50	415_2	POPU.TRE	0.838	1107	8297
50	415_2	QUER.RUB	0.737	1918	17769
50	415_2	THUJ.SPP.ALL	0.614	798	7785
50	415_2	TSUG.CAN	0.614	883	8958
50	415_3	ABIE.BAL	0.692	478	2256
50	415_3	ACER.RUB	0.838	1190	7514
50	415_3	ACER.SAH	0.737	1188	10491
50	415_3	BETU.ALL	0.737	1134	7165
50	415_3	BETU.PAP	0.893	624	4038
50	415_3	FAGU.GRA	0.737	1507	12806
50	415_3	LARI.LAR	0.786	242	2255
50	415_3	PICE.GLA	0.614	974	10618
50	415_3	PICE.MAR	0.498	734	7637
50	415_3	PICE.RUB	0.581	605	3423
50	415_3	PINU.BAN	0.838	1125	10550
50	415_3	PINU.RES	0.838	1386	12097
50	415_3	PINU.STR	0.838	1224	9876
50	415_3	POPU.TRE	0.838	964	8024
50	415_3	QUER.RUB	0.838	1594	5819
50	415_3	THUJ.SPP.ALL	0.614	758	7757
50	415_3	TSUG.CAN	0.614	822	8382
50	415_4	ABIE.BAL	0.692	525	2327
50	415_4	ACER.RUB	0.838	1102	7539
50	415_4	ACER.SAH	0.737	1566	10751
50	415_4	BETU.ALL	0.737	1114	6961
50	415_4	BETU.PAP	0.893	632	4143
50	415_4	FAGU.GRA	0.737	1478	13062
50	415_4	LARI.LAR	0.786	270	2324
50	415_4	PICE.GLA	0.614	1039	10217
50	415_4	PICE.MAR	0.498	827	7969
50	415_4	PICE.RUB	0.581	887	3401
50	415_4	PINU.BAN	0.838	1178	10610
50	415_4	PINU.RES	0.838	1433	12262
50	415_4	PINU.STR	0.838	1226	9864
50	415_4	POPU.TRE	0.838	1000	8270
50	415_4	QUER.RUB	0	0	0
50	415_4	THUJ.SPP.ALL	0.614	778	7748
50	415_4	TSUG.CAN	0.614	850	8789
50	415_5	ABIE.BAL	0.692	466	2334
50	415_5	ACER.RUB	0.838	1144	7645
50	415_5	ACER.SAH	0.737	1586	10223
50	415_5	BETU.ALL	0.737	1135	7397
50	415_5	BETU.PAP	0.893	612	4150
50	415_5	FAGU.GRA	0.737	1551	13096
50	415_5	LARI.LAR	0.786	358	2457
50	415_5	PICE.GLA	0.614	962	10810
50	415_5	PICE.MAR	0.498	747	8254
50	415_5	PICE.RUB	0.581	654	3445
50	415_5	PINU.BAN	0.838	1200	10761
50	415_5	PINU.RES	0.838	1447	12385
50	415_5	PINU.STR	0.838	1254	10174
50	415_5	POPU.TRE	0.838	1021	8325
50	415_5	QUER.RUB	0.737	1728	17852
50	415_5	THUJ.SPP.ALL	0.614	809	7690
50	415_5	TSUG.CAN	0.614	870	8370
50	418_1	ABIE.BAL	0.692	594	2432
50	418_1	ACER.RUB	0.838	1198	7642
50	418_1	ACER.SAH	0.737	1605	10568
50	418_1	BETU.ALL	0.737	1150	7540
50	418_1	BETU.PAP	0.893	666	4129
50	418_1	FAGU.GRA	0.737	1567	13546
50	418_1	LARI.LAR	0.786	405	2567
50	418_1	PICE.GLA	0.614	996	10652
50	418_1	PICE.MAR	0.498	698	8321
50	418_1	PICE.RUB	0.581	627	3420
50	418_1	PINU.BAN	0.838	1162	10682
50	418_1	PINU.RES	0.838	1391	12639
50	418_1	PINU.STR	0.838	1254	10041
50	418_1	POPU.TRE	0.838	1010	8215
50	418_1	QUER.RUB	0.737	1827	18850
50	418_1	THUJ.SPP.ALL	0.614	810	7766
50	418_1	TSUG.CAN	0.614	897	8770
50	418_2	ABIE.BAL	0.737	531	2474
50	418_2	ACER.RUB	0.838	1162	7561
50	418_2	ACER.SAH	0.737	1447	10967
50	418_2	BETU.ALL	0.737	1106	7690
50	418_2	BETU.PAP	0.893	667	4126
50	418_2	FAGU.GRA	0.737	1474	13534
50	418_2	LARI.LAR	0.838	563	2687
50	418_2	PICE.GLA	0.692	1025	11084
50	418_2	PICE.MAR	0.551	854	8741
50	418_2	PICE.RUB	0.581	612	3568
50	418_2	PINU.BAN	0.838	1171	10686
50	418_2	PINU.RES	0.838	1435	12482
50	418_2	PINU.STR	0.838	1233	10098
50	418_2	POPU.TRE	0.838	954	8341
50	418_2	QUER.RUB	0.786	1745	19434
50	418_2	THUJ.SPP.ALL	0.614	826	7751
50	418_2	TSUG.CAN	0.651	888	8926
50	418_3	ABIE.BAL	0.692	362	2142
50	418_3	ACER.RUB	0.944	1063	7633
50	418_3	ACER.SAH	0.692	1420	10662
50	418_3	BETU.ALL	0.737	1080	6948
50	418_3	BETU.PAP	0.838	598	3940
50	418_3	FAGU.GRA	0.786	1409	13526
50	418_3	LARI.LAR	0.737	273	2146
50	418_3	PICE.GLA	0.614	897	8475
50	418_3	PICE.MAR	0.455	770	6909
50	418_3	PICE.RUB	0	0	0
50	418_3	PINU.BAN	0.838	938	10525
50	418_3	PINU.RES	0.786	1318	12210
50	418_3	PINU.STR	0.786	1238	9813
50	418_3	POPU.TRE	0.838	795	7826
50	418_3	QUER.RUB	0.737	1817	17912
50	418_3	THUJ.SPP.ALL	0.614	796	7526
50	418_3	TSUG.CAN	0.614	769	8455
50	418_4	ABIE.BAL	0.692	287	2042
50	418_4	ACER.RUB	0.944	1074	7559
50	418_4	ACER.SAH	0.692	1458	9626
50	418_4	BETU.ALL	0.737	1029	7302
50	418_4	BETU.PAP	0.838	566	3938
50	418_4	FAGU.GRA	0.786	1372	12816
50	418_4	LARI.LAR	0.737	258	1955
50	418_4	PICE.GLA	0.614	957	9069
50	418_4	PICE.MAR	0.581	3694	7878
50	418_4	PICE.RUB	0.581	922	3388
50	418_4	PINU.BAN	0.838	905	10218
50	418_4	PINU.RES	0.786	1271	12090
50	418_4	PINU.STR	0.786	1222	9914
50	418_4	POPU.TRE	0.786	846	7754
50	418_4	QUER.RUB	0.737	2004	18871
50	418_4	THUJ.SPP.ALL	0.614	797	7475
50	418_4	TSUG.CAN	0.614	786	8459
50	418_5	ABIE.BAL	0.737	582	2416
50	418_5	ACER.RUB	0	0	0
50	418_5	ACER.SAH	0.737	1221	10974
50	418_5	BETU.ALL	0.737	1195	7513
50	418_5	BETU.PAP	0.893	646	4185
50	418_5	FAGU.GRA	0.737	1514	13608
50	418_5	LARI.LAR	0.838	523	2742
50	418_5	PICE.GLA	0.692	986	11154
50	418_5	PICE.MAR	0.523	865	8474
50	418_5	PICE.RUB	0.581	670	3526
50	418_5	PINU.BAN	0.838	1178	10902
50	418_5	PINU.RES	0.838	1442	12799
50	418_5	PINU.STR	0.838	1476	5049
50	418_5	POPU.TRE	0.838	1057	8391
50	418_5	QUER.RUB	0.737	1832	19029
50	418_5	THUJ.SPP.ALL	0.614	818	7947
50	418_5	TSUG.CAN	0.651	862	8870
50	419_1	ABIE.BAL	0.692	372	2009
50	419_1	ACER.RUB	0.838	904	7068
50	419_1	ACER.SAH	0.737	1329	7979
50	419_1	BETU.ALL	0.737	898	7136
50	419_1	BETU.PAP	0.893	478	3783
50	419_1	FAGU.GRA	0.737	1195	12483
50	419_1	LARI.LAR	0.786	235	1924
50	419_1	PICE.GLA	0.786	1414	6671
50	419_1	PICE.MAR	0.498	620	7020
50	419_1	PICE.RUB	0.581	513	3154
50	419_1	PINU.BAN	0.838	890	10410
50	419_1	PINU.RES	0.838	1161	11809
50	419_1	PINU.STR	0.838	1277	4713
50	419_1	POPU.TRE	0.838	811	7369
50	419_1	QUER.RUB	0.737	1494	16345
50	419_1	THUJ.SPP.ALL	0.614	716	7022
50	419_1	TSUG.CAN	0.651	719	8151
50	419_2	ABIE.BAL	0.692	355	2152
50	419_2	ACER.RUB	0.838	970	7161
50	419_2	ACER.SAH	0.737	1589	9905
50	419_2	BETU.ALL	0.737	980	7039
50	419_2	BETU.PAP	0.893	544	3805
50	419_2	FAGU.GRA	0.737	1232	13802
50	419_2	LARI.LAR	0.786	347	2222
50	419_2	PICE.GLA	0.786	1493	8391
50	419_2	PICE.MAR	0.498	763	7782
50	419_2	PICE.RUB	0.581	822	3358
50	419_2	PINU.BAN	0.838	1004	10680
50	419_2	PINU.RES	0.838	1269	12349
50	419_2	PINU.STR	0.838	1060	10088
50	419_2	POPU.TRE	0.838	854	7956
50	419_2	QUER.RUB	0.737	1772	17809
50	419_2	THUJ.SPP.ALL	0.614	722	7292
50	419_2	TSUG.CAN	0	0	0
50	419_3	ABIE.BAL	0.692	333	2013
50	419_3	ACER.RUB	0.838	1022	7416
50	419_3	ACER.SAH	0.737	1345	9446
50	419_3	BETU.ALL	0.737	986	7397
50	419_3	BETU.PAP	0.893	560	3862
50	419_3	FAGU.GRA	0.737	1326	13027
50	419_3	LARI.LAR	0.786	262	1911
50	419_3	PICE.GLA	0.614	1002	9166
50	419_3	PICE.MAR	0.498	777	7154
50	419_3	PICE.RUB	0.581	471	3204
50	419_3	PINU.BAN	0.838	1047	10522
50	419_3	PINU.RES	0.838	1246	12542
50	419_3	PINU.STR	0.838	1126	10002
50	419_3	POPU.TRE	0.838	790	4463
50	419_3	QUER.RUB	0.737	1558	16909
50	419_3	THUJ.SPP.ALL	0.614	759	7436
50	419_3	TSUG.CAN	0.614	793	8404
50	419_4	ABIE.BAL	0.692	364	2117
50	419_4	ACER.RUB	0.838	994	7305
50	419_4	ACER.SAH	0.737	1045	9669
50	419_4	BETU.ALL	0.737	887	7107
50	419_4	BETU.PAP	0.893	518	3838
50	419_4	FAGU.GRA	0.737	1224	12435
50	419_4	LARI.LAR	0.786	270	2084
50	419_4	PICE.GLA	0.614	964	9066
50	419_4	PICE.MAR	0.498	841	7326
50	419_4	PICE.RUB	0.581	369	3216
50	419_4	PINU.BAN	0.838	911	10353
50	419_4	PINU.RES	0.838	1204	12241
50	419_4	PINU.STR	0.838	1018	9526
50	419_4	POPU.TRE	0.838	767	7657
50	419_4	QUER.RUB	0.737	1518	17570
50	419_4	THUJ.SPP.ALL	0.614	730	7142
50	419_4	TSUG.CAN	0.614	758	8070
50	419_5	ABIE.BAL	0.692	332	2171
50	419_5	ACER.RUB	0.838	1000	7256
50	419_5	ACER.SAH	0.737	1509	9893
50	419_5	BETU.ALL	0.737	958	7383
50	419_5	BETU.PAP	0.893	524	3991
50	419_5	FAGU.GRA	0.737	1298	12607
50	419_5	LARI.LAR	0.786	271	2212
50	419_5	PICE.GLA	0.614	1061	9542
50	419_5	PICE.MAR	0	0	0
50	419_5	PICE.RUB	0.581	732	3298
50	419_5	PINU.BAN	0.838	1000	10556
50	419_5	PINU.RES	0.838	1270	12362
50	419_5	PINU.STR	0.838	1078	9978
50	419_5	POPU.TRE	0.838	890	7881
50	419_5	QUER.RUB	0.737	1634	17706
50	419_5	THUJ.SPP.ALL	0.614	735	7370
50	419_5	TSUG.CAN	0.614	764	8920
50	422_1	ABIE.BAL	0.692	306	1918
50	422_1	ACER.RUB	0.838	723	6723
50	422_1	ACER.SAH	0.737	1424	7001
50	422_1	BETU.ALL	0.737	722	6615
50	422_1	BETU.PAP	0.893	412	3488
50	422_1	FAGU.GRA	0.737	1044	13127
50	422_1	LARI.LAR	0.786	297	1726
50	422_1	PICE.GLA	0.786	1155	5881
50	422_1	PICE.MAR	0.498	688	6561
50	422_1	PICE.RUB	0.581	423	3051
50	422_1	PINU.BAN	0.838	856	10125
50	422_1	PINU.RES	0.838	1082	11529
50	422_1	PINU.STR	0.838	837	9366
50	422_1	POPU.TRE	0.786	868	7020
50	422_1	QUER.RUB	0.737	1752	15131
50	422_1	THUJ.SPP.ALL	0.614	706	6764
50	422_1	TSUG.CAN	0.651	688	7474
50	422_2	ABIE.BAL	0.692	340	1905
50	422_2	ACER.RUB	0.838	703	6636
50	422_2	ACER.SAH	0.737	2310	7602
50	422_2	BETU.ALL	0.737	722	6771
50	422_2	BETU.PAP	0.893	422	3546
50	422_2	FAGU.GRA	0.737	1027	12486
50	422_2	LARI.LAR	0.786	234	1754
50	422_2	PICE.GLA	0.692	765	7896
50	422_2	PICE.MAR	0.786	873	3173
50	422_2	PICE.RUB	0.581	453	3104
50	422_2	PINU.BAN	0.838	853	10161
50	422_2	PINU.RES	0.786	1096	11343
50	422_2	PINU.STR	0.786	890	9111
50	422_2	POPU.TRE	0.838	846	7156
50	422_2	QUER.RUB	0.737	1882	14788
50	422_2	THUJ.SPP.ALL	0.614	710	6778
50	422_2	TSUG.CAN	0.651	633	7433
50	422_3	ABIE.BAL	0.692	372	1883
50	422_3	ACER.RUB	0.838	745	6785
50	422_3	ACER.SAH	0.737	1843	6951
50	422_3	BETU.ALL	0.737	753	6944
50	422_3	BETU.PAP	0.893	434	3531
50	422_3	FAGU.GRA	0.737	1037	12430
50	422_3	LARI.LAR	0.786	278	1791
50	422_3	PICE.GLA	0.692	946	7960
50	422_3	PICE.MAR	0.523	781	6526
50	422_3	PICE.RUB	0.581	481	3081
50	422_3	PINU.BAN	0.838	830	10157
50	422_3	PINU.RES	0.786	1094	12008
50	422_3	PINU.STR	0.786	874	9146
50	422_3	POPU.TRE	0.838	806	7097
50	422_3	QUER.RUB	0.737	2436	15082
50	422_3	THUJ.SPP.ALL	0.614	706	7056
50	422_3	TSUG.CAN	0.651	665	7300
